elbo,-kl,log_px,log_py
-88.9986,-43.4749,-19.0789,-65.5722
-143.869,-62.0364,-33.6085,-104.057
-223.497,-62.9685,-59.946,-157.254
-210.493,-51.3692,-50.4325,-154.923
-228.203,-46.8828,-42.5979,-180.917
-217.92,-43.1267,-48.4564,-165.151
-285.406,-62.9552,-65.2622,-213.849
-44.2108,-56.187,-15.1659,-23.4261
-41.5349,-36.4294,-10.2368,-27.6551
-284.248,-84.5206,-73.9405,-201.856
-268.809,-31.5566,-55.6593,-209.994
-33.3743,-31.336,-8.14825,-22.0924
-155.737,-53.1956,-37.7715,-112.646
-126.918,-55.819,-28.3232,-93.013
-42.8883,-61.8395,-13.3157,-23.3887
-162.235,-58.0704,-36.1596,-120.268
-199.016,-63.7835,-44.56,-148.078
-181.792,-57.5925,-44.9662,-131.067
-254.267,-45.827,-59.1798,-190.504
-81.6687,-39.8622,-22.037,-55.6455
-94.6307,-41.3502,-43.9599,-46.5358
-132.774,-42.7064,-26.6782,-101.825
-291.03,-35.5472,-67.6443,-219.831
-187.172,-54.9899,-38.3577,-143.315
-251.952,-74.2645,-62.6996,-181.826
-140.99,-44.2003,-30.7033,-105.867
-46.0355,-53.6482,-15.8202,-24.8504
-177.9,-61.9434,-38.4927,-133.213
-109.712,-57.5707,-19.4003,-84.5551
-288.925,-63.7248,-68.7373,-213.815
-79.1731,-36.9981,-20.1177,-55.3556
-177.794,-72.995,-37.9757,-132.518
-138.333,-29.4233,-35.0424,-100.349
-270.631,-79.361,-65.0678,-197.627
-141.824,-78.5303,-27.8395,-106.131
-169.272,-57.3923,-36.4941,-127.039
-121.808,-27.1925,-32.9179,-86.1712
-31.2668,-36.1045,-7.55049,-20.1058
-149.207,-58.9257,-30.7332,-112.581
-113.962,-52.6446,-21.4774,-87.2206
-120.126,-48.8707,-21.702,-93.5368
-294.693,-60.5002,-58.7681,-229.875
-63.177,-35.2348,-11.6819,-47.9715
-187.353,-68.0081,-39.0061,-141.547
-147.354,-62.866,-32.0328,-109.034
-128.113,-61.197,-24.3666,-97.627
-137.99,-45.7713,-28.5166,-104.896
-228.419,-56.4565,-49.5497,-173.224
-191.449,-76.3646,-39.5999,-144.213
-70.4678,-27.2211,-17.1222,-50.6236
-172.845,-64.0853,-42.0606,-124.375
-201.022,-62.4883,-52.5721,-142.201
-97.0712,-44.6732,-14.6003,-78.0036
-190.717,-64.0261,-37.8556,-146.459
-87.234,-38.4206,-17.9904,-65.4015
-216.997,-52.3741,-47.6598,-164.1
-202.935,-35.9383,-53.7944,-145.547
-222.342,-77.0058,-49.789,-164.852
-110.417,-39.0418,-20.0992,-86.4136
-130.522,-39.2587,-22.4383,-104.158
-37.2791,-37.4941,-8.58616,-24.9435
-202.786,-47.9315,-40.2282,-157.765
-166.865,-45.4665,-33.5141,-128.805
-202.88,-45.2878,-42.8779,-155.473
-95.56,-36.9394,-18.696,-73.1701
-82.2015,-43.2666,-19.5026,-58.3723
-270.227,-88.3833,-55.7898,-205.599
-145.765,-56.5144,-27.9393,-112.175
-98.5873,-35.4377,-17.1361,-77.9074
-219.011,-63.591,-46.6901,-165.962
-187.211,-62.3541,-46.3837,-134.592
-157.606,-61.7118,-29.7731,-121.661
-150.137,-57.7411,-28.9555,-115.407
-124.868,-48.0229,-25.5818,-94.4836
-182.518,-67.5963,-34.604,-141.155
-218.525,-53.4811,-42.7162,-170.46
-223.578,-67.5089,-46.9595,-169.867
-181.976,-55.4899,-37.2086,-139.219
-317.818,-77.8784,-61.1798,-248.851
-200.176,-41.4563,-42.6389,-153.392
-75.9929,-32.9837,-14.6652,-58.0294
-218.373,-65.3405,-43.0829,-168.756
-181.339,-66.9496,-32.6105,-142.033
-163.103,-71.5852,-32.2031,-123.741
-170.234,-60.424,-31.429,-132.763
-216.178,-43.8704,-46.0004,-165.79
-155.408,-41.6119,-31.3197,-119.927
-39.0222,-41.6204,-6.95402,-27.9061
-156.295,-56.7121,-26.0361,-124.587
-63.9482,-51.9695,-10.3079,-48.4433
-64.7938,-36.3979,-10.8831,-50.2709
-156.326,-50.5888,-27.2023,-124.064
-115.387,-66.8558,-17.8521,-90.8488
-136.159,-61.0619,-29.6354,-100.418
-159.983,-56.3911,-33.0374,-121.306
-173.895,-43.672,-30.2896,-139.238
-159.588,-67.2337,-27.2017,-125.663
-171.862,-62.3653,-43.4611,-122.164
-163.082,-58.7797,-41.0776,-116.127
-100.862,-35.3965,-22.9821,-74.3407
-187.588,-58.389,-41.2191,-140.53
-173.832,-51.6904,-32.8244,-135.839
-183.694,-18.1728,-50.1852,-131.691
-151.665,-45.8905,-33.7246,-113.352
-174.629,-64.9324,-30.8124,-137.323
-167.05,-47.0031,-26.2407,-136.109
-185.652,-52.208,-45.7343,-134.697
-48.4733,-92.3241,-11.4714,-27.7694
-143.036,-75.0618,-28.5776,-106.952
-173.036,-44.7105,-29.2791,-139.286
-156.375,-46.6137,-29.842,-121.872
-145.398,-71.6023,-29.4308,-108.807
-89.4726,-38.4613,-16.642,-68.9845
-223.406,-81.3498,-48.3277,-166.943
-160.425,-46.9966,-34.1331,-121.592
-192.148,-58.721,-34.8321,-151.444
-117.497,-62.494,-18.158,-93.0898
-44.7575,-55.447,-15.2832,-23.9297
-111.309,-39.6133,-17.2778,-90.0697
-243.557,-65.1855,-50.417,-186.622
-221.284,-52.514,-46.0928,-169.94
-143.887,-61.6699,-26.4228,-111.297
-159.968,-63.7662,-31.6735,-121.918
-170.837,-40.0058,-26.6701,-140.166
-130.667,-43.3052,-22.5883,-103.748
-178.843,-62.2278,-27.8684,-144.751
-206.465,-76.3866,-42.9166,-155.909
-67.7364,-31.7422,-12.9851,-51.577
-158.129,-53.1921,-30.7956,-122.014
-167.378,-77.8595,-29.4467,-130.145
-222.106,-56.4372,-50.4668,-165.995
-128.636,-73.8277,-30.2507,-91.0023
-144.69,-69.9876,-26.2873,-111.404
-127.759,-58.4979,-21.624,-100.285
-112.653,-58.1675,-16.7409,-90.095
-40.3043,-85.8581,-4.71719,-27.0013
-196.875,-56.0899,-31.7511,-159.515
-93.6954,-27.4816,-24.1232,-66.8241
-264.697,-68.855,-59.2718,-198.54
-237.37,-74.3684,-46.8805,-183.052
-50.0188,-68.9305,-12.7088,-30.417
-100.931,-91.3819,-15.4653,-76.3273
-170.348,-62.6071,-31.1247,-132.963
-34.2997,-40.0539,-6.79513,-23.4992
-68.3814,-34.1336,-11.3453,-53.6228
-130.481,-75.5216,-18.7281,-104.201
-129.172,-66.9804,-20.8918,-101.582
-173.902,-76.3806,-34.6355,-131.628
-176.724,-58.9943,-32.151,-138.674
-77.1096,-84.4757,-17.4868,-51.1752
-203.185,-55.9959,-46.6841,-150.901
-57.1075,-53.0664,-8.97183,-42.829
-68.0484,-30.1941,-13.4933,-51.5358
-152.314,-67.1091,-30.1694,-115.434
-152.163,-53.2635,-27.6654,-119.171
-164.204,-54.409,-31.4397,-127.323
-99.8526,-59.7169,-15.3942,-78.4867
-125.976,-65.4737,-19.7566,-99.6725
-149.205,-56.561,-28.8873,-114.662
