elbo,-kl,log_px,log_py
-1.33152,-2.01919,-0.261118,-0.868484
-0.64742,-1.05378,-0.135897,-0.406145
-1.23068,-1.90187,-0.255461,-0.785034
-1.62585,-2.03058,-0.259973,-1.16282
-1.43186,-2.2818,-0.280626,-0.923055
-1.27745,-1.71729,-0.270586,-0.835131
-1.12816,-1.6018,-0.205428,-0.762555
-1.09038,-1.64381,-0.199289,-0.726706
-1.10537,-1.71788,-0.226685,-0.706894
-1.37858,-1.98042,-0.264292,-0.916246
-0.601429,-0.801977,-0.158565,-0.362667
-1.15017,-1.77335,-0.252484,-0.720352
-1.2519,-1.80973,-0.287834,-0.783092
-1.28342,-1.73873,-0.265858,-0.843692
-1.6627,-2.56584,-0.342805,-1.06331
-0.976106,-1.42678,-0.176941,-0.656487
-0.721466,-0.895848,-0.195297,-0.436584
-1.07329,-1.40277,-0.182594,-0.750414
-1.48712,-2.03278,-0.296378,-0.987468
-1.04633,-1.62242,-0.2327,-0.651384
-1.06713,-1.72593,-0.259196,-0.63534
-1.26157,-1.84382,-0.209813,-0.867375
-0.58528,-0.58498,-0.148666,-0.378116
-1.16016,-1.49247,-0.225877,-0.785039
-1.29475,-2.01399,-0.253394,-0.83996
-1.48226,-1.95474,-0.272694,-1.01409
-1.15383,-1.65344,-0.204423,-0.784068
-0.810437,-0.903053,-0.196231,-0.523901
-1.53252,-2.05944,-0.260744,-1.06583
-1.09113,-1.6155,-0.203598,-0.725978
-1.38212,-1.91834,-0.228579,-0.961703
-1.10558,-1.68089,-0.218605,-0.718882
-1.05735,-1.61691,-0.221701,-0.673961
-1.13646,-1.73317,-0.220078,-0.743064
-0.9647,-1.5002,-0.227011,-0.587669
-1.49636,-2.47601,-0.303719,-0.945037
-1.28643,-1.80882,-0.237755,-0.86779
-1.06137,-1.51805,-0.202836,-0.706727
-1.42878,-1.8356,-0.272128,-0.973088
-1.23266,-1.77579,-0.252857,-0.802227
-1.0197,-1.21108,-0.31667,-0.581926
-0.757893,-0.963374,-0.195827,-0.465729
-1.12607,-1.60214,-0.198042,-0.767812
-1.34,-1.79317,-0.266472,-0.894208
-1.09297,-1.72987,-0.223104,-0.69688
-1.25017,-1.87497,-0.233632,-0.829039
-1.2991,-1.74033,-0.228052,-0.89701
-1.25171,-1.56891,-0.261817,-0.833007
-1.13383,-1.78894,-0.23541,-0.719525
-1.02616,-1.41035,-0.182936,-0.70219
-1.44957,-2.19969,-0.248109,-0.981493
-0.964597,-1.38001,-0.183514,-0.643082
-1.26237,-1.60489,-0.195517,-0.906368
-1.36795,-1.80751,-0.231194,-0.956002
-1.20216,-1.75986,-0.224681,-0.801488
-0.807723,-1.12182,-0.170652,-0.524889
-0.508575,-0.744074,-0.0971477,-0.33702
-1.06294,-1.56278,-0.207663,-0.699002
-1.26689,-1.99469,-0.248951,-0.818471
-0.236004,-0.437958,-0.0446457,-0.147562
-0.553381,-0.878833,-0.106227,-0.359271
-0.952865,-1.23673,-0.136876,-0.692317
-1.04032,-1.76115,-0.212848,-0.651353
-0.734193,-1.02015,-0.1467,-0.485478
-1.38675,-1.77489,-0.258408,-0.950851
-0.94382,-1.61066,-0.173613,-0.609142
-1.41407,-2.07635,-0.265092,-0.94134
-1.13239,-1.86384,-0.203516,-0.742491
-2.9103,-2.42404,-1.02139,-1.6465
-1.05387,-1.40276,-0.183145,-0.730448
-0.513667,-0.822879,-0.107514,-0.323865
-1.21638,-1.60275,-0.20738,-0.848724
-0.743351,-0.83642,-0.182677,-0.477032
-0.917616,-1.38061,-0.156223,-0.623331
-0.444103,-0.73188,-0.0741148,-0.2968
-1.75673,-2.10015,-0.295446,-1.25127
-1.21338,-1.84633,-0.217451,-0.811295
-1.70613,-2.54469,-0.329992,-1.12167
-1.50438,-2.3201,-0.250881,-1.02148
-1.50935,-2.22597,-0.240612,-1.04614
-0.98548,-1.63155,-0.17022,-0.652106
-1.50708,-2.51166,-0.26315,-0.992763
-1.67881,-2.51118,-0.306244,-1.12145
-1.26513,-1.80215,-0.231238,-0.853676
-0.390246,-0.623502,-0.0955138,-0.232382
-0.968385,-1.7424,-0.205649,-0.588496
-1.11642,-1.87089,-0.205814,-0.723517
-0.980387,-1.77769,-0.181731,-0.620888
-1.33688,-1.93068,-0.224306,-0.919508
-0.362064,-0.568368,-0.0826195,-0.222608
-0.977324,-1.27995,-0.219011,-0.630318
-1.30128,-1.43515,-0.218407,-0.939359
-0.40986,-0.549944,-0.056218,-0.298647
-1.26315,-1.77592,-0.232664,-0.852896
-1.26716,-1.77393,-0.268059,-0.82171
-1.31531,-1.6252,-0.214792,-0.938002
-1.40678,-1.63886,-0.257077,-0.985815
-1.18001,-1.60932,-0.233047,-0.786027
-0.393625,-0.585009,-0.077963,-0.257161
-1.0068,-1.35471,-0.169895,-0.701433
-1.26521,-1.82119,-0.225185,-0.857908
-0.976073,-1.34061,-0.200556,-0.641456
-0.349238,-0.49252,-0.0672001,-0.232786
-0.859554,-1.10361,-0.130825,-0.618367
-1.21405,-1.74099,-0.226781,-0.813173
-1.27212,-1.90718,-0.226324,-0.85508
-1.23577,-1.67234,-0.214647,-0.853886
-1.16375,-1.79527,-0.20528,-0.778946
-1.38613,-1.97281,-0.232191,-0.956657
-1.08959,-1.657,-0.189912,-0.733976
-0.448199,-0.741438,-0.0719666,-0.302089
-1.29655,-1.76514,-0.256104,-0.863931
-1.19372,-1.57971,-0.202423,-0.833327
-1.01078,-1.5478,-0.179414,-0.676583
-1.09384,-1.478,-0.176118,-0.769919
-0.640184,-0.94027,-0.146448,-0.399708
-1.475,-2.28442,-0.254965,-0.991588
-1.1284,-1.66711,-0.194013,-0.767675
-0.717124,-1.31707,-0.143952,-0.441465
-1.36469,-2.29957,-0.279611,-0.855125
-1.03903,-1.62635,-0.225022,-0.65137
-0.516934,-0.620559,-0.139037,-0.315841
-1.33469,-1.81406,-0.231486,-0.921795
-1.15667,-1.4507,-0.210166,-0.801431
-1.00479,-1.5492,-0.215076,-0.634798
-1.0869,-1.50045,-0.183859,-0.752993
-0.683067,-1.02515,-0.130559,-0.449993
-1.11352,-1.80484,-0.245031,-0.688004
-0.690388,-1.01845,-0.132719,-0.455824
-1.24848,-1.762,-0.218533,-0.853742
-0.92317,-1.24096,-0.18708,-0.611993
-1.25311,-1.89682,-0.270497,-0.79293
-1.3651,-1.99318,-0.25123,-0.914548
-0.969379,-1.49898,-0.177196,-0.642285
-1.26662,-1.78064,-0.203337,-0.885215
-1.13914,-1.60019,-0.206648,-0.772474
-1.07034,-1.29268,-0.142373,-0.798695
-0.795051,-1.01211,-0.114668,-0.579172
-0.93749,-1.66098,-0.185787,-0.585605
-0.938004,-1.00215,-0.255632,-0.582157
-1.08618,-1.57384,-0.176907,-0.751891
-1.75889,-1.65875,-0.448903,-1.14411
-0.948762,-1.60311,-0.169596,-0.618855
-0.72796,-1.05423,-0.168847,-0.453691
-1.03205,-1.6364,-0.206041,-0.662374
-0.71696,-0.966974,-0.119146,-0.501117
-0.659217,-0.991969,-0.154308,-0.405712
-1.35674,-1.12363,-0.379735,-0.864646
-0.905294,-1.34588,-0.183545,-0.587161
-1.39127,-2.25428,-0.206196,-0.959641
-1.41307,-0.907465,-0.433231,-0.889089
-0.651437,-0.971188,-0.105758,-0.44856
-1.47739,-2.38392,-0.283048,-0.955952
-1.30608,-1.98989,-0.237183,-0.869911
-1.14584,-1.58383,-0.223934,-0.763519
-1.14618,-1.40814,-0.175129,-0.83024
-0.607282,-0.904801,-0.0998053,-0.416997
-1.15113,-1.52012,-0.169615,-0.829506
-1.07066,-1.56517,-0.210851,-0.703295
-0.899596,-1.47103,-0.186271,-0.566223
-1.03564,-1.54234,-0.206802,-0.674605
-0.547107,-0.854662,-0.0982357,-0.363405
-1.01538,-1.43873,-0.204747,-0.666761
-1.18452,-1.65876,-0.212127,-0.806516
-1.3383,-2.01277,-0.254324,-0.882704
-1.31159,-1.8994,-0.231562,-0.890087
-0.762489,-1.12155,-0.124932,-0.525402
-1.26938,-1.78966,-0.217303,-0.873107
-1.33895,-1.79937,-0.236506,-0.922511
-0.531126,-0.763509,-0.0997631,-0.355012
-1.19904,-1.94646,-0.225657,-0.778735
-1.23628,-1.76821,-0.255072,-0.804383
-1.31698,-1.63263,-0.198724,-0.954989
-0.659119,-0.833134,-0.124561,-0.451245
-1.15985,-1.6899,-0.187833,-0.803029
-1.55222,-2.3,-0.214288,-1.10793
-1.5711,-1.94523,-0.27951,-1.09707
-1.34292,-1.90832,-0.21157,-0.940518
-0.958921,-1.3145,-0.227086,-0.600385
-1.39669,-2.08409,-0.236312,-0.951965
-0.842406,-1.38037,-0.163066,-0.541303
-1.19318,-1.7018,-0.2119,-0.811103
-0.400652,-0.613713,-0.0768312,-0.262449
-0.685997,-1.07279,-0.109964,-0.468754
-1.04485,-1.46839,-0.168728,-0.729284
-1.18593,-1.88009,-0.205083,-0.792836
-1.03917,-1.62055,-0.185533,-0.691584
-1.45278,-2.19503,-0.286218,-0.947061
-0.870187,-1.34371,-0.148849,-0.586967
-0.903133,-1.247,-0.147801,-0.630633
-0.899265,-1.149,-0.162201,-0.622165
-0.522499,-0.838694,-0.113396,-0.325233
-1.18308,-1.66742,-0.20821,-0.808129
-0.897487,-1.13716,-0.15514,-0.628632
-1.3888,-1.99732,-0.233726,-0.955342
-0.912692,-1.31925,-0.196733,-0.584035
-1.06882,-1.06094,-0.347664,-0.615066
-1.3145,-1.73726,-0.234915,-0.905856
-1.41493,-2.16489,-0.249116,-0.949327
-0.442194,-0.613376,-0.0690265,-0.31183
-0.745296,-1.04016,-0.146395,-0.494885
-1.17931,-1.75378,-0.196686,-0.807244
-1.11785,-1.64031,-0.212436,-0.741388
-0.68086,-0.92306,-0.160025,-0.428528
-0.314636,-0.530285,-0.0600711,-0.201537
-0.751933,-1.02618,-0.10925,-0.540065
-1.02243,-1.37702,-0.181898,-0.702832
-4.05896,-1.85104,-1.15771,-2.71614
-0.622601,-0.791196,-0.145847,-0.397634
-1.36862,-2.04969,-0.240227,-0.923428
-1.27783,-1.87063,-0.247167,-0.843604
-0.706222,-0.88838,-0.122127,-0.495257
-1.09485,-1.71669,-0.191368,-0.731817
-1.18137,-1.78806,-0.180556,-0.822004
-0.748268,-1.39489,-0.148064,-0.460715
-1.28815,-1.26377,-0.317585,-0.844186
-0.722168,-1.21999,-0.107249,-0.492919
-1.19618,-1.66698,-0.195448,-0.834032
-0.319036,-0.478109,-0.0482814,-0.222944
-1.58845,-1.87477,-0.276874,-1.1241
-1.16985,-1.7632,-0.181076,-0.812458
-0.850576,-1.22982,-0.161444,-0.566151
-1.42185,-2.18391,-0.247842,-0.95562
-1.04482,-1.54595,-0.184455,-0.705768
-0.79393,-0.848649,-0.162588,-0.546477
-0.954729,-1.43218,-0.153807,-0.657704
-0.681369,-1.05244,-0.126845,-0.44928
-1.27753,-1.85446,-0.214057,-0.878026
-1.25183,-2.08783,-0.217327,-0.825722
-1.2142,-1.77808,-0.197347,-0.839041
-1.35659,-2.0154,-0.250352,-0.904694
-1.45111,-2.26801,-0.289903,-0.93441
-1.26382,-1.83379,-0.239879,-0.840558
-3.89556,-2.58306,-1.55678,-2.08048
-1.08833,-1.64296,-0.181599,-0.74243
-1.17504,-1.74548,-0.19635,-0.80414
-1.01331,-1.77894,-0.165222,-0.670196
-1.27788,-1.7153,-0.200091,-0.906254
-1.54702,-2.22377,-0.210816,-1.11382
-1.32172,-2.05693,-0.240329,-0.875695
-1.17564,-1.78605,-0.204138,-0.792892
-1.29863,-1.84747,-0.187243,-0.926636
-0.846785,-1.20352,-0.15604,-0.570394
-1.41536,-2.23271,-0.2594,-0.932689
-0.952074,-1.22093,-0.183365,-0.646616
-1.20177,-2.03476,-0.20653,-0.791763
-0.95834,-1.54795,-0.178589,-0.624955
-0.858205,-1.2615,-0.167608,-0.564447
-0.803086,-1.12357,-0.115417,-0.575312
-0.938937,-1.43961,-0.167663,-0.627312
-0.622407,-0.890582,-0.0940664,-0.439283
-0.953117,-1.34769,-0.18198,-0.636368
-0.614982,-0.848075,-0.134399,-0.395776
-1.13455,-1.61299,-0.212858,-0.760391
-0.880543,-1.38481,-0.146358,-0.595704
-1.50399,-1.97211,-0.391917,-0.914864
-1.49809,-2.20569,-0.247228,-1.03029
-1.59223,-2.36865,-0.251181,-1.10419
-1.13752,-1.58829,-0.181569,-0.797124
-1.12071,-1.70005,-0.190278,-0.760429
-0.810896,-1.35141,-0.160332,-0.515423
-0.785831,-1.10008,-0.11975,-0.556073
-1.14056,-1.68806,-0.189168,-0.782582
-0.931938,-1.36991,-0.174671,-0.620276
-1.04125,-1.61036,-0.172477,-0.707732
-0.765838,-1.00743,-0.115038,-0.550056
-3.31461,-2.26126,-1.23574,-1.85275
-1.34392,-2.42887,-0.214079,-0.886956
-0.832207,-1.34715,-0.128361,-0.569131
-0.848179,-1.17428,-0.146731,-0.58402
-1.48045,-2.20312,-0.24334,-1.01679
-1.20805,-1.59373,-0.193132,-0.855545
-1.19286,-1.65373,-0.197819,-0.829671
-1.0917,-1.6131,-0.164295,-0.766091
-1.29775,-1.61747,-0.198755,-0.937251
-0.834799,-1.16656,-0.173029,-0.545114
-2.71174,-1.74939,-0.903407,-1.63339
-1.02378,-1.31578,-0.168299,-0.723906
-0.779177,-1.04343,-0.148104,-0.52673
-1.12511,-1.77511,-0.190992,-0.756605
-1.46762,-1.97188,-0.215325,-1.05511
-1.16033,-1.74636,-0.195623,-0.790066
-1.0733,-1.47239,-0.145768,-0.780294
-1.46285,-1.9546,-0.26514,-1.00225
-0.887816,-1.54234,-0.200039,-0.533544
-1.29643,-1.7669,-0.191186,-0.928556
-1.10274,-1.45269,-0.166542,-0.790928
-0.539234,-0.727318,-0.122552,-0.34395
-1.1362,-1.70517,-0.182534,-0.783146
-1.14205,-1.24251,-0.293215,-0.724585
-0.635381,-1.00248,-0.0902821,-0.444851
-1.0281,-1.49987,-0.181124,-0.696989
-1.55709,-2.41812,-0.258116,-1.05716
-0.349445,-0.617388,-0.0618678,-0.225839
-1.32037,-1.97976,-0.295813,-0.82658
-1.2736,-2.0393,-0.240768,-0.828902
-0.452147,-0.509411,-0.0653643,-0.335841
-0.641912,-0.954707,-0.105013,-0.441428
-0.926718,-1.22701,-0.147619,-0.656398
-1.23203,-1.78019,-0.208038,-0.845972
-4.46836,-3.3096,-1.82468,-2.31272
-0.70521,-1.15225,-0.117119,-0.472867
-0.967711,-1.22127,-0.188642,-0.656941
-0.790836,-1.17567,-0.119373,-0.553896
-1.01484,-1.40236,-0.156122,-0.718486
-0.857443,-1.22608,-0.121431,-0.613404
-1.65257,-1.62077,-0.382063,-1.10843
-1.21862,-1.69685,-0.25022,-0.798717
-0.802421,-1.25282,-0.131443,-0.545696
-1.32228,-2.03117,-0.216616,-0.902551
-1.39444,-1.91537,-0.201581,-1.00133
-0.487595,-0.773283,-0.0904792,-0.319788
-1.07446,-1.52758,-0.177457,-0.744245
-1.14113,-1.68482,-0.213724,-0.758926
-1.54949,-2.407,-0.235957,-1.07283
-0.665834,-0.928816,-0.138759,-0.434194
-1.35619,-1.93862,-0.23134,-0.930991
-0.645837,-0.975007,-0.105632,-0.442705
-1.38564,-2.08302,-0.224784,-0.952556
-2.19939,-2.81827,-0.421206,-1.49635
-1.1415,-1.70164,-0.185475,-0.785862
-1.2902,-1.83488,-0.219522,-0.887187
-1.44717,-2.5336,-0.269757,-0.924052
-1.51769,-2.24393,-0.225691,-1.06761
-0.938071,-1.49657,-0.165362,-0.623053
-1.34805,-2.22375,-0.212897,-0.912776
-1.13907,-1.67099,-0.18935,-0.78262
-0.89644,-1.26524,-0.157291,-0.612625
-1.12322,-1.56139,-0.180305,-0.786773
-1.48293,-1.26343,-0.308299,-1.04829
-1.68305,-2.38871,-0.246463,-1.19772
-0.728218,-1.01997,-0.120448,-0.505773
-1.00479,-1.43725,-0.157688,-0.703378
-0.820451,-0.89573,-0.179397,-0.551481
-1.3584,-1.35817,-0.295538,-0.927045
-0.938041,-1.24996,-0.132114,-0.680931
-1.11228,-1.58779,-0.162762,-0.790737
-1.12483,-1.63575,-0.163659,-0.797592
-1.29962,-1.79174,-0.201217,-0.91923
-1.19332,-1.66967,-0.208943,-0.817406
-1.13387,-1.44149,-0.169824,-0.819898
-0.617133,-0.981024,-0.128448,-0.390583
-1.14024,-1.59591,-0.190681,-0.789972
-1.22997,-1.84789,-0.191161,-0.854025
-1.40915,-2.15468,-0.206203,-0.987476
-1.10017,-1.69212,-0.181583,-0.749376
-1.95677,-2.54668,-0.375593,-1.32651
-1.22107,-1.87572,-0.19669,-0.836808
-1.02652,-1.38881,-0.144829,-0.742808
-1.14565,-1.76316,-0.183379,-0.785958
-1.21254,-1.69394,-0.196068,-0.847081
-0.750278,-0.927361,-0.195289,-0.462253
-1.30797,-2.07797,-0.265376,-0.834799
-1.07446,-1.70482,-0.172989,-0.73099
-1.26239,-1.70395,-0.195959,-0.896034
-1.06938,-1.45149,-0.160853,-0.763375
-0.790377,-1.08263,-0.0945899,-0.587525
-1.0828,-1.66411,-0.174517,-0.74187
-1.27385,-1.78652,-0.168889,-0.926312
-1.50623,-2.01112,-0.18303,-1.12209
-1.10619,-1.7966,-0.167082,-0.759453
-1.07866,-1.67232,-0.188,-0.723424
-1.15548,-1.67554,-0.155504,-0.832425
-0.760269,-1.22749,-0.126338,-0.511182
-1.25917,-2.04212,-0.24603,-0.808923
-0.903086,-1.41309,-0.14583,-0.615948
-1.20644,-1.73685,-0.196271,-0.836484
-1.29259,-1.89405,-0.193397,-0.909785
-0.854343,-1.42201,-0.144622,-0.56752
-1.10059,-1.83364,-0.199233,-0.717995
-1.23462,-1.71383,-0.220981,-0.84226
-1.39246,-1.78775,-0.192387,-1.0213
-1.03368,-1.42344,-0.15754,-0.733796
-0.684134,-1.00137,-0.103019,-0.480979
-0.880373,-1.15984,-0.136993,-0.627396
-1.59702,-2.1673,-0.257478,-1.12282
-0.749865,-1.02756,-0.110661,-0.536447
-1.58828,-2.17695,-0.235711,-1.13488
-0.606228,-0.883446,-0.107582,-0.410302
-1.24499,-1.70735,-0.181655,-0.8926
-3.69479,-2.24728,-1.16177,-2.3083
-1.3491,-2.33892,-0.239132,-0.876071
-1.53254,-2.22018,-0.259319,-1.0512
-1.06649,-1.54987,-0.181761,-0.72974
-1.18943,-1.65544,-0.160971,-0.862911
-1.42502,-1.8307,-0.186173,-1.05577
-1.21673,-1.73653,-0.155112,-0.887966
-1.31365,-2.00835,-0.225417,-0.887394
-0.777348,-1.14454,-0.123066,-0.539828
-0.731858,-1.10029,-0.120707,-0.501123
-1.24343,-2.00363,-0.221892,-0.821173
-1.03333,-1.62508,-0.184278,-0.686546
-1.08293,-1.66275,-0.171087,-0.745568
-0.950747,-1.36231,-0.157163,-0.657353
-1.01193,-1.56515,-0.180597,-0.674821
-1.29728,-1.74626,-0.165175,-0.957476
-0.681422,-0.885413,-0.088758,-0.504122
-1.09014,-1.50875,-0.157043,-0.782221
-0.950095,-1.32882,-0.155872,-0.661342
-0.998627,-1.44825,-0.157458,-0.696344
-1.10954,-1.57602,-0.163772,-0.788165
-1.13026,-1.64513,-0.178406,-0.787337
-0.870317,-1.20736,-0.129255,-0.620326
-1.43348,-2.22618,-0.216297,-0.994569
-1.29915,-1.98197,-0.211276,-0.88968
-0.561285,-0.835641,-0.0867114,-0.39101
-1.15085,-1.68995,-0.17928,-0.802571
-1.44767,-2.17039,-0.244745,-0.985889
-1.14424,-1.70384,-0.192016,-0.781835
-0.872115,-1.27429,-0.134538,-0.610148
-0.629985,-0.979952,-0.101557,-0.430433
-1.39935,-2.18205,-0.202994,-0.978146
-0.683506,-0.90864,-0.138368,-0.454274
-0.660205,-0.857703,-0.109673,-0.464761
-1.18521,-1.78472,-0.247813,-0.758923
-1.18709,-1.64452,-0.148163,-0.874477
-0.55643,-0.649467,-0.121779,-0.369704
-0.939498,-1.5467,-0.155462,-0.629366
-1.02622,-1.4803,-0.146303,-0.731883
-0.782773,-1.14382,-0.118802,-0.549589
-1.24162,-1.75614,-0.157538,-0.908464
-1.33439,-1.82461,-0.184233,-0.967691
-1.51002,-2.1265,-0.210489,-1.08688
-1.22701,-1.98757,-0.181136,-0.847117
-1.02156,-1.5642,-0.169366,-0.695772
-1.36309,-2.11478,-0.192998,-0.958615
-0.8578,-1.11606,-0.0960418,-0.650152
-1.56285,-2.41972,-0.233874,-1.08701
-0.69189,-0.554141,-0.0422652,-0.594211
-0.32257,-0.593535,-0.0455836,-0.217633
-1.27893,-1.85652,-0.166765,-0.926511
-1.2495,-2.03526,-0.227024,-0.818946
-1.02696,-1.28092,-0.150637,-0.748229
-0.997596,-1.72605,-0.159162,-0.665829
-1.33177,-1.90074,-0.216056,-0.925642
-1.15378,-1.84025,-0.194219,-0.775537
-1.45009,-1.90115,-0.204898,-1.05508
-1.33741,-2.47407,-0.227332,-0.862672
-1.15297,-1.67511,-0.17319,-0.812265
-1.25938,-1.70362,-0.157415,-0.931601
-1.50787,-2.18343,-0.21838,-1.07115
-0.78942,-1.09885,-0.104966,-0.574569
-1.16349,-1.7912,-0.169118,-0.815253
-0.478711,-0.76917,-0.0770349,-0.324759
-0.641906,-0.852167,-0.112563,-0.444126
-0.344934,-0.42647,-0.0634486,-0.238838
-1.10131,-1.75199,-0.170409,-0.755704
-1.20012,-1.70304,-0.172264,-0.857549
-0.981536,-1.3456,-0.148839,-0.698137
-0.600838,-0.869416,-0.0894074,-0.424488
-1.07249,-1.73343,-0.167735,-0.731409
-0.662018,-0.975125,-0.0973857,-0.467119
-0.931852,-1.20055,-0.140533,-0.671264
-1.09188,-1.65825,-0.19097,-0.735081
-1.32123,-1.88541,-0.186485,-0.9462
-1.36849,-2.02569,-0.186098,-0.97982
-1.08609,-1.67309,-0.163665,-0.755116
-1.42544,-2.15134,-0.217991,-0.992318
-0.799298,-1.19513,-0.115947,-0.563837
-0.930459,-1.44934,-0.154625,-0.6309
-1.2132,-1.97959,-0.194559,-0.820679
-0.836159,-1.0199,-0.167179,-0.56699
-1.22183,-1.60014,-0.168281,-0.89353
-1.17017,-1.6888,-0.188373,-0.812913
-1.00798,-1.53031,-0.149112,-0.705834
-0.451933,-0.632988,-0.0874267,-0.301207
-1.23784,-1.85216,-0.175167,-0.877459
-1.21393,-1.7833,-0.17454,-0.861062
-1.28879,-1.78425,-0.191894,-0.918472
-1.08541,-1.48609,-0.148085,-0.78872
-0.78694,-1.17134,-0.112048,-0.557758
-1.298,-2.22705,-0.213797,-0.861502
-1.44243,-2.17819,-0.210405,-1.01421
-0.7014,-0.873643,-0.17018,-0.443856
-1.20205,-1.60117,-0.162127,-0.879802
-0.761987,-1.25432,-0.117571,-0.518984
-1.17156,-1.78969,-0.172112,-0.820482
-0.601174,-0.736356,-0.106092,-0.421447
-1.43822,-2.12996,-0.185377,-1.03985
-0.869417,-1.27065,-0.101847,-0.640506
-0.858834,-1.25774,-0.129243,-0.603817
-1.13504,-1.68183,-0.167352,-0.799506
-0.834112,-1.26533,-0.126128,-0.581451
-1.2983,-2.0347,-0.211691,-0.883135
-1.25799,-1.7863,-0.207541,-0.871821
-0.958503,-1.61619,-0.181873,-0.615011
-1.14267,-1.64404,-0.194967,-0.783297
-1.38862,-1.33597,-0.319949,-0.935073
-0.909351,-1.33066,-0.133875,-0.64241
-0.55488,-0.807138,-0.0837617,-0.390404
-1.04839,-1.50525,-0.145713,-0.752152
-1.15277,-1.60838,-0.147576,-0.844352
-1.48306,-2.26639,-0.217595,-1.03882
-0.582062,-0.882471,-0.075423,-0.418392
-1.19658,-1.96522,-0.194521,-0.805533
-1.11032,-1.67354,-0.15348,-0.789487
-1.00617,-1.35825,-0.126316,-0.744029
-1.26952,-1.91336,-0.187279,-0.890906
-0.26325,-0.425755,-0.0406109,-0.180064
-0.913532,-1.23848,-0.146643,-0.64304
-1.42019,-1.76807,-0.184718,-1.05866
-0.651356,-0.946922,-0.135059,-0.421605
-1.31255,-1.84041,-0.186052,-0.942462
-1.13638,-1.77101,-0.168402,-0.790879
-0.368154,-0.548093,-0.0685437,-0.244801
-1.27982,-1.99005,-0.203827,-0.876987
-1.15537,-1.72233,-0.195524,-0.787612
-1.20159,-1.88806,-0.182678,-0.830106
-1.06082,-1.81571,-0.165511,-0.713737
-1.57436,-2.64933,-0.257885,-1.05154
-0.534034,-0.786966,-0.0781511,-0.377186
-1.1898,-1.77506,-0.188305,-0.823987
-1.03849,-1.45145,-0.141157,-0.752192
-1.21587,-1.56363,-0.177471,-0.88204
-0.978913,-1.38228,-0.132983,-0.707701
-1.2159,-2.03783,-0.19279,-0.819326
-1.34073,-1.94686,-0.180978,-0.965071
-0.979005,-1.59642,-0.163311,-0.656052
-1.20447,-1.81971,-0.156149,-0.86635
-1.0244,-1.46271,-0.132233,-0.745899
-0.355988,-0.545695,-0.0633249,-0.238093
-1.08939,-1.40347,-0.160063,-0.788985
-0.892509,-1.17274,-0.159799,-0.615435
-1.02639,-1.47447,-0.139241,-0.739702
-1.04126,-1.84253,-0.177539,-0.679469
-1.37269,-1.94256,-0.203721,-0.97471
-0.662096,-0.953712,-0.0924326,-0.474292
-0.434665,-0.680922,-0.0631462,-0.303427
-1.20787,-1.61967,-0.163507,-0.882401
-0.960746,-1.52203,-0.12379,-0.684753
-0.995571,-1.66559,-0.173638,-0.655375
-1.13827,-1.78484,-0.204521,-0.755265
-0.936675,-1.53054,-0.133918,-0.649703
-0.502162,-0.719632,-0.0695261,-0.360672
-1.03627,-1.43531,-0.124017,-0.768723
-0.71339,-1.03358,-0.133239,-0.476793
-0.956385,-1.42195,-0.12596,-0.688229
-1.11262,-1.66935,-0.123273,-0.822413
-1.31241,-1.90177,-0.17746,-0.944775
-1.01392,-1.42402,-0.154004,-0.717513
-1.01131,-1.39281,-0.118757,-0.75327
-1.13618,-1.43043,-0.145815,-0.847326
-1.13957,-1.83606,-0.19734,-0.758629
-0.759192,-1.01507,-0.105623,-0.552063
-1.2822,-1.90871,-0.183585,-0.90774
-1.27127,-2.08492,-0.179726,-0.883052
-0.932252,-1.45917,-0.127717,-0.658618
-1.02493,-1.41404,-0.144174,-0.739354
-0.889537,-1.18885,-0.13519,-0.635463
-1.01633,-1.71134,-0.16411,-0.681084
-1.16431,-1.95319,-0.182244,-0.786749
-1.50349,-2.13996,-0.188861,-1.10063
-0.589706,-0.969909,-0.105344,-0.387371
-1.75165,-2.39413,-0.366936,-1.1453
-0.924255,-1.4888,-0.162621,-0.612755
-1.00561,-1.53266,-0.137445,-0.7149
-1.23564,-1.67132,-0.175678,-0.892833
-0.961733,-1.64552,-0.147235,-0.649945
-0.950922,-1.31974,-0.116618,-0.70233
-0.697488,-0.709437,-0.145498,-0.481046
-1.66006,-2.49152,-0.241067,-1.16984
-1.0915,-1.6063,-0.140513,-0.790359
-1.50899,-2.33821,-0.195164,-1.08001
-1.21257,-1.87351,-0.197574,-0.827643
-0.469979,-0.681999,-0.0708428,-0.330936
-0.841894,-1.05518,-0.138675,-0.597701
-0.611226,-0.969354,-0.0781614,-0.436129
-1.06186,-1.53244,-0.155566,-0.753046
-1.3337,-2.15513,-0.194861,-0.923325
-0.898282,-1.09922,-0.143376,-0.644984
-1.30183,-2.15938,-0.226868,-0.859027
-0.957852,-1.43073,-0.129122,-0.685657
-1.60862,-1.63309,-0.34033,-1.10498
-0.841088,-1.13126,-0.0992917,-0.62867
-0.736365,-0.818014,-0.11195,-0.542614
-0.941088,-1.30777,-0.133937,-0.676374
-1.34821,-1.98164,-0.166445,-0.983598
-0.952988,-1.51446,-0.121276,-0.680266
-0.472682,-0.769003,-0.0759295,-0.319852
-0.947024,-1.4203,-0.15055,-0.654444
-1.26981,-1.97466,-0.200519,-0.871828
